"","CHR","POSITION","IHS","LOGPVALUE"
"1809074","4",9505830,-0.262505151688775,0.100764047437654
"1809089","4",9506024,-1.18936460060716,0.630234709696775
"1809114","4",9506051,-0.717009968563917,0.324801153774142
"1809176","4",9507144,-2.04370484857317,1.38739928530019
"1809177","4",9507145,-2.04370484857317,1.38739928530019
"1809184","4",9507188,-2.2303654660409,1.58967517001844
"1809185","4",9507191,-2.2303654660409,1.58967517001844
"1809190","4",9507206,-1.97056233837137,1.31181199995096
"1809234","4",9507641,-1.18375338848541,0.626149209660381
"1809239","4",9507654,-0.024017475593012,0.00840242058067158
"1809273","4",9507887,-0.479940081616551,0.199784849600536
"1809275","4",9507889,0.530441610548411,0.22489528620808
"1809324","4",9508003,-0.516938225071876,0.218101595359688
"1809351","4",9508038,-0.292775042693744,0.113681839178603
"1809399","4",9508166,0.120127058756089,0.0436478509914238
"1809402","4",9508169,-0.901964791777047,0.435244516884731
"1809434","4",9508210,0.00462288738335272,0.00160486433135352
"1809451","4",9508250,-0.0801508068856747,0.0286697218729972
"1809537","4",9508510,-1.48779478641039,0.86389796277857
"1809678","4",9508925,-0.0201895631555062,0.0070525028588469
"1809729","4",9509199,0.751005658671172,0.344238194616809
"1809976","4",9510628,-0.764820116257427,0.352246797723752
"1809988","4",9510664,-0.780595713286864,0.361470496483936
"1809995","4",9510692,-0.707731021836944,0.319562671457803
"1810005","4",9510716,-0.756260799875447,0.347277216014813
"1810019","4",9510781,-0.747506027109997,0.342219493620047
"1810021","4",9510804,-0.747506027109997,0.342219493620047
"1810043","4",9510849,0.116858258582036,0.0424059400763712
"1810051","4",9510857,-0.390879676243135,0.157461790030575
"1810079","4",9511089,-0.725588684164072,0.329669745927233
"1810080","4",9511092,-0.725588684164072,0.329669745927233
"1810082","4",9511103,-0.725588684164072,0.329669745927233
"1810095","4",9511335,-0.706387607873628,0.31880660537915
"1810115","4",9511468,-0.612554374682341,0.267468707852539
"1810174","4",9511891,-0.464257831877971,0.192151857273357
"1810212","4",9512212,0.491746826172019,0.2055828328399
"1810228","4",9512420,0.365054554674803,0.145651026887813
"1810377","4",9513136,-0.48788388765989,0.203680985043411
"1810395","4",9513157,-1.35596414069496,0.756687618960148
"1810401","4",9513170,-1.33895525661029,0.743317750825106
"1810483","4",9513488,0.73322872875972,0.334026224240484
"1810493","4",9513607,0.762144204881798,0.350690515867126
"1810500","4",9513649,-0.517385026908474,0.218325454831939
"1810512","4",9513715,0.0958087725987862,0.0344820097600279
"1810556","4",9513837,-0.550956625163854,0.235328255867534
"1810574","4",9513958,1.01296091684752,0.507129543994635
"1810575","4",9513959,1.01296091684752,0.507129543994635
"1810576","4",9513960,1.01296091684752,0.507129543994635
"1810577","4",9513961,1.01296091684752,0.507129543994635
"1810579","4",9513965,1.01296091684752,0.507129543994635
"1810583","4",9513984,-0.493742032620852,0.206566989559104
"1810616","4",9514106,0.895354480474251,0.431097367577294
"1810619","4",9514121,0.895354480474251,0.431097367577294
"1810651","4",9514296,-0.781304873721127,0.361887090621658
"1810765","4",9514758,-0.68622229598639,0.307529450201568
"1810841","4",9515065,-0.990085071038821,0.491965403419081
"1810866","4",9515111,-0.547082694404883,0.233347820762212
"1810869","4",9515114,-0.833595740537314,0.393071997312382
"1810893","4",9515161,-1.03135735891694,0.519456604346644
"1810962","4",9515561,-1.25217033912232,0.676731804403422
"1810988","4",9515783,-0.947247620493655,0.464057309810052
"1811057","4",9515899,-1.02058240195529,0.51222221055147
"1811100","4",9515949,-1.02058240195529,0.51222221055147
"1811139","4",9516269,-1.13197973542389,0.588981729879028
"1811190","4",9516625,-1.47140402691971,0.85022102375001
"1811240","4",9516894,-1.09833930847375,0.565341127474156
"1811248","4",9516919,-1.09833930847375,0.565341127474156
"1811324","4",9517092,-1.06287980543127,0.540854191893211
"1811327","4",9517095,0.667845382835489,0.297369342979958
"1811494","4",9518293,-1.70278685386745,1.05252724283279
"1811499","4",9518387,1.56784564173285,0.932121741537102
"1811575","4",9519743,-0.857975581379831,0.407927722267294
"1811621","4",9520194,-0.242528936900028,0.0923896308905551
"1811879","4",9522471,-1.74973251445613,1.09601801802663
"1811880","4",9522475,-1.67975134716534,1.03149041153165
"1811919","4",9523218,-1.22150546089116,0.65385307230815
"1812059","4",9524821,-1.72594840566919,1.07388044271847
"1812073","4",9524920,-1.8161807247723,1.15899954118849
"1812096","4",9525034,-2.04847265268205,1.3923979951378
"1812132","4",9525341,-1.38001839286903,0.775775269522756
"1812183","4",9526025,-1.07120352329254,0.54656250871367
"1812220","4",9526465,1.39237866458573,0.785665523854981
"1812234","4",9526502,1.59356604608338,0.95454689137389
"1812265","4",9526653,1.74886699384772,1.09520867288867
"1812307","4",9526896,-0.963046588396678,0.474276223058301
"1812327","4",9526916,-0.963046588396678,0.474276223058301
"1812332","4",9526943,-0.963046588396678,0.4742762230583
"1812341","4",9527074,-0.963046588396678,0.474276223058301
"1812418","4",9527503,-1.19006988997168,0.63074902264426
"1812423","4",9527527,-1.19006988997168,0.630749022644259
"1812462","4",9527649,0.846926033574861,0.401169729600891
"1812475","4",9527677,3.08533036824746,2.69180672199284
"1812486","4",9527701,1.29417436549753,0.708619605852289
"1812499","4",9527749,3.25961764741208,2.95248175995359
"1812523","4",9527789,2.2981136058141,1.66644544329101
"1812531","4",9527813,0.632050318206095,0.277897757330673
"1812570","4",9528121,1.21238145277035,0.647110837882382
"1812599","4",9528240,0.523708552525578,0.221500537185222
"1812616","4",9528391,0.543302559254683,0.231419979365618
"1812626","4",9528401,0.634993553556035,0.279482969280756
"1812628","4",9528403,0.634993553556035,0.279482969280756
"1812631","4",9528406,0.669423434563466,0.298237440383066
"1812703","4",9528917,0.375330152595778,0.150325770034234
"1812719","4",9528971,1.12385667877357,0.583236656252092
"1812800","4",9529198,-0.896266414997522,0.431668603425582
"1812802","4",9529220,-0.635357663593617,0.279679273895432
"1812811","4",9529229,-0.635357663593617,0.279679273895432
"1812824","4",9529248,-0.635357663593617,0.279679273895432
"1812825","4",9529250,-0.100146594858176,0.0361045829654102
"1812826","4",9529251,-0.946951088895181,0.46386633472785
"1812834","4",9529268,-0.946951088895181,0.46386633472785
"1812876","4",9529859,-0.946951088895181,0.46386633472785
"1812897","4",9529936,-0.131283587324198,0.0479096890358598
"1812922","4",9529983,-0.617738038375355,0.270229538132083
"1813037","4",9530994,-0.230548727313459,0.0874243770856174
"1813061","4",9531032,-0.230548727313458,0.0874243770856173
"1813074","4",9531055,-0.230548727313458,0.0874243770856173
"1813078","4",9531059,2.20316887433518,1.55936089019872
"1813082","4",9531063,-0.40844804914177,0.165614420529266
"1813176","4",9531607,-1.00120287981047,0.499312534348485
"1813179","4",9531662,-1.00120287981047,0.499312534348485
"1813249","4",9531875,-0.963072861088515,0.474293288325844
"1813297","4",9532262,-1.15387523082827,0.604583916732811
"1813324","4",9532518,-0.893801191435715,0.430125042602606
"1813330","4",9532532,-0.893801191435715,0.430125042602606
"1813408","4",9532824,-0.749580771315129,0.3434157797286
"1813534","4",9533630,-1.94720160882284,1.28810365359674
"1813543","4",9533639,-1.61105003907781,0.969931565491759
"1813550","4",9533646,-1.61105003907781,0.96993156549176
"1813557","4",9533653,-0.930788561839523,0.453503053891717
"1813593","4",9534017,-1.55804673149698,0.923642975137621
"1813656","4",9534250,-1.92816843289687,1.26894190373672
"1813672","4",9534295,-2.5432445518073,1.95928561734816
"1813730","4",9534418,-3.00650828496667,2.57795730833034
"1813737","4",9534425,-2.46159238786973,1.8591094690721
"1813751","4",9534444,-2.84657234920735,2.35464960304475
"1813758","4",9534451,1.00424770675208,0.501332186250164
"1813761","4",9534456,-2.44326343472818,1.83698455356433
"1813873","4",9534747,-0.176853010230144,0.065691544093037
"1813878","4",9534911,-2.05326931076965,1.39743580826534
"1813892","4",9534993,-1.66161903760513,1.01507150406273
"1813896","4",9535010,-2.53706840475243,1.95161604419423
"1813910","4",9535050,-1.14631753086046,0.599179264217906
"1813913","4",9535053,-0.771585642453081,0.35619225472613
"1813920","4",9535061,2.59792118365552,2.02784337639655
"1813932","4",9535084,-0.999988368939239,0.498507841927297
"1813949","4",9535135,-0.999988368939239,0.498507841927297
"1813956","4",9535174,-0.902182515665282,0.435381366214993
"1813962","4",9535225,-1.76441236213411,1.10978819518002
"1814199","4",9537707,-0.801551428884653,0.373852198747037
"1814236","4",9537898,-0.667400296826149,0.297124646129905
"1814242","4",9537915,-0.83316423420619,0.392810877758769
"1814280","4",9538637,-0.457971335247563,0.189113819583989
"1814282","4",9538648,-0.430160041639407,0.175822583455989
"1814361","4",9539705,-0.488886780333468,0.2041742865243
"1814382","4",9539849,0.0949136676768396,0.0341478620082771
"1814443","4",9539956,-0.359270491425932,0.143033945015796
"1814647","4",9542005,-1.79997396529406,1.1434840856597
"1814648","4",9542012,-1.82250558956521,1.1650816601032
"1814762","4",9542374,-2.32607414371674,1.69865317951208
"1814824","4",9542607,-1.59943728971556,0.959700457622367
"1814831","4",9542635,-1.72666713780947,1.07454629198291
"1814856","4",9542904,0.318912258685368,0.125058590487796
"1814860","4",9543042,-0.635255181985265,0.279624018049762
"1814912","4",9543704,-1.67914591506958,1.03094019840256
"1814955","4",9543838,-1.7314410322768,1.07897387519751
"1815084","4",9544748,0.974917649202,0.482011333499422
"1815130","4",9545185,1.32857316536525,0.735208541943116
"1815154","4",9545244,-0.340256538306781,0.134503179059089
"1815160","4",9545250,0.72605549828811,0.329935373956371
"1815218","4",9546257,0.677113049568613,0.302479280728571
"1815234","4",9546332,1.28681796445758,0.702988950963225
"1815261","4",9546459,0.0283733438118336,0.00994349099740102
"1815268","4",9546466,1.4482427186123,0.831063195915649
"1815273","4",9546510,1.43487035079014,0.820092055438709
"1815276","4",9546519,1.03078733460211,0.519072869681106
"1815285","4",9546569,0.0292639601893191,0.0102592356799353
"1815307","4",9546615,-0.212883845326205,0.0801808055547538
"1815336","4",9546721,0.138307839436404,0.0506113937947811
"1815338","4",9546750,0.179476498181034,0.0667336767297746
"1815375","4",9546904,-0.79698778480354,0.371143177559757
"1815391","4",9546971,-0.102522074652903,0.0369954147964682
"1815404","4",9547025,0.0129840851237476,0.00452254434704759
"1815512","4",9547279,0.117759927756074,0.0427482034179184
"1815517","4",9547293,0.7803240135139,0.361310932028756
"1815526","4",9547302,-0.697931101959665,0.314061053508568
"1815531","4",9547314,-1.31373726553355,0.723688419604799
"1815579","4",9551283,-0.754365874426295,0.346180326182408
"1815586","4",9551292,-1.03921742557402,0.524759502487728
"1815665","4",9551901,-0.762360596890161,0.350816278088991
"1815705","4",9553024,-0.538710694941927,0.229084326212695
"1815743","4",9553336,0.211882203595549,0.0797728444006535
"1815753","4",9553381,0.144373705605477,0.0529559556499987
"1815818","4",9553702,-0.873721645265467,0.417629942199964
"1815878","4",9553872,0.35038274512799,0.139032588514667
"1815913","4",9554040,-0.596004749163129,0.258712810462011
"1816020","4",9554547,-0.849340680921544,0.402643004017363
"1816077","4",9554648,0.188577225017217,0.070364397859517
"1816130","4",9554856,-0.88003123002265,0.421541430375735
"1816132","4",9554860,-0.848544754946389,0.402157158412806
"1816169","4",9555252,0.00221223412549083,0.000767253142750137
"1816186","4",9555419,0.347366575342629,0.137680184450036
"1816188","4",9555421,0.925512650849421,0.450139660996591
"1816197","4",9555542,-0.301403680450898,0.117414740118334
"1816253","4",9555696,-0.12803403915761,0.0466646480950077
"1816449","4",9556730,0.396217154120354,0.159928526517646
"1816452","4",9556761,-0.228335346583721,0.0865117004155435
"1816509","4",9556937,0.126255225391385,0.0459843975051971
"1816513","4",9556955,0.0571018193629298,0.0202404078118255
"1816534","4",9557002,-0.38753799052811,0.155921908897684
"1816536","4",9557006,-0.387537990528111,0.155921908897685
"1816537","4",9557007,-0.38753799052811,0.155921908897684
"1816542","4",9557025,-0.563873065217179,0.241966268208462
"1816565","4",9557061,-0.563873065217178,0.241966268208462
"1816598","4",9557282,0.00535021740963081,0.00185790006508554
"1816692","4",9557598,-0.976964773753156,0.483350161785986
"1816719","4",9557689,0.212285637405928,0.0799371243083331
"1816791","4",9558391,-0.843709483177926,0.399210257368282
"1816829","4",9558538,-0.706033963044355,0.318607675426331
"1816836","4",9558545,0.913555534596295,0.442552424411606
"1816882","4",9558639,1.31071843098825,0.721354050230958
"1816920","4",9558746,-0.392974557046014,0.158428894896473
"1816944","4",9559035,0.0141414656429063,0.0049279462679955
"1816957","4",9559068,0.0141414656429063,0.0049279462679955
"1816971","4",9559319,0.951531465382174,0.466819618475085
"1817028","4",9559859,-0.0345997643010383,0.0121555458245547
"1817068","4",9559909,0.987024511682051,0.489950391641713
"1817074","4",9559929,0.48582179556359,0.20266768716151
"1817093","4",9560108,-0.109838497027849,0.039749298781814
"1817094","4",9560114,0.426419669999753,0.174053514042805
"1817097","4",9560134,1.64379703087294,0.999053683982693
"1817176","4",9561082,0.639652082997555,0.281997817756721
"1817177","4",9561083,-0.549138534498251,0.234398209476319
"1817200","4",9561310,-0.662156404304661,0.294246593269254
"1817406","4",9562726,-0.187689467447451,0.070009159573092
"1817463","4",9563211,0.213530072776099,0.0804441664800738
"1817541","4",9563703,0.232701315298671,0.0883133817237104
"1817563","4",9564045,-0.340579392329169,0.134647105881552
"1817576","4",9564072,1.03735518953572,0.52350116767648
"1817598","4",9564113,-0.449645412896032,0.185109340508516
"1817631","4",9564158,0.722785498292726,0.328076192167104
"1817663","4",9564222,-0.510872663124438,0.215068884851062
"1817705","4",9564283,0.0416986664894282,0.0146907981038958
"1817767","4",9564412,-0.130578768281683,0.0476393841017615
"1817777","4",9564430,0.811769185574188,0.379943013938901
"1817780","4",9564437,1.19653544223807,0.635472124647344
"1817781","4",9564443,0.107261872387496,0.0387777152404234
"1817796","4",9564474,0.0288047358557538,0.0100964020800729
"1817867","4",9564569,0.140948334618318,0.0516306821520583
"1817878","4",9564580,0.260206782447005,0.0997944519618971
"1818037","4",9565060,0.791214845365867,0.367726355038411
"1818085","4",9565218,0.283475664427671,0.109683943417921
"1818097","4",9565283,0.755784472546998,0.347001377908827
"1818135","4",9565341,0.5201833148895,0.219728918950568
"1818139","4",9565347,-0.728559135955522,0.331361238411944
"1818169","4",9565410,0.640951007813744,0.282700291397129
"1818225","4",9565745,0.384656303966979,0.154596774884113
"1818262","4",9565841,0.454311324538618,0.187350797203831
"1818286","4",9565869,1.06231290359574,0.540466301406998
"1818311","4",9566079,0.929216005288559,0.452499547202463
"1818317","4",9566085,0.0234698946712062,0.0082090653185657
"1818332","4",9566150,-0.175456535793988,0.0651376411108961
"1818334","4",9566186,-0.357088872261128,0.142049511320153
"1818336","4",9566224,0.587943206956644,0.254479883562864
"1818372","4",9566357,1.02407840166366,0.514565011352483
"1818396","4",9566381,0.849990866585592,0.403040047200989
"1818423","4",9566442,-0.408023519030995,0.165416286427989
"1818458","4",9566567,1.62065098408716,0.978428229742916
"1818460","4",9566569,1.11426069035884,0.576479925816956
"1818463","4",9566572,0.941845625736759,0.460583023596857
