IndivID,Name,Source,gwasID,Site,Year,Date,Block,position_X,position_Y,edge,InitLeafLen,Bolting,Score,Holes,Mines,Ps,Pa,Pp,Lc,Px,Pr_e,Pr_l,Ar,Tni,Syrphinae_l,Cv,Fi,Fo,Bh,Er,Mp,Mp_w,Le,Le_w,Bb,Bb_w,Mummy,Wasps,crab_spider_l,sheetweb_spider_u,sheetweb_spider_l,Syrphinae_a,red_mite,stink_bug_large,stink_bug_smallblack,ant
240,Rak-2,CS1485,8365,ZH,2017,20170709,2,8,10,1,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,CIBC-17,CS22603,6907,ZH,2017,20170709,2,9,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Per-1,CS1445,8354,ZH,2017,20170709,2,9,3,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,N13,CS22491,7438,ZH,2017,20170709,2,9,5,0,NA,NA,NA,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Uk-3,CS1577,10022,ZH,2017,20170709,2,9,7,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,HR-10,CS22597,6923,ZH,2017,20170709,2,9,9,0,NA,NA,NA,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Edi-0,CS22657,6914,ZH,2017,20170709,2,10,2,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,Kin-0,CS22654,6926,ZH,2017,20170709,2,10,4,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Gd-1,CS1185,8296,ZH,2017,20170709,2,10,6,0,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Kavlinge-1,CS76964,8237,ZH,2017,20170709,2,10,8,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Na-1,CS1385,8343,ZH,2017,20170709,2,10,10,1,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Bil-5,CS22578,6900,ZH,2017,20170709,2,11,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Wa-1,CS22644,6978,ZH,2017,20170709,2,11,3,0,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Ga-0,CS22634,6919,ZH,2017,20170709,2,11,5,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,Ang-0,CS949,6992,ZH,2017,20170709,2,11,7,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Var2-6,CS22581,7517,ZH,2017,20170709,2,11,9,0,NA,NA,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Vastervik,CS78834,9058,ZH,2017,20170709,2,12,2,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Sf-1,CS6855,7327,ZH,2017,20170709,2,12,4,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,In-0,CS1239,8311,ZH,2017,20170709,2,12,6,0,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Eden-1,CS22572,6009,ZH,2017,20170709,2,12,8,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Eds-1,CS76834,6016,ZH,2017,20170709,2,12,10,1,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Stw-0,CS1539,8388,ZH,2017,20170709,2,13,1,1,NA,NA,NA,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Mz-0,CS22636,6940,ZH,2017,20170709,2,13,3,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Lz-0,CS22615,6936,ZH,2017,20170709,2,13,5,0,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Vimmerby,CS78845,8249,ZH,2017,20170709,2,13,7,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Kni-1,CS76970,6040,ZH,2017,20170709,2,13,9,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Ws-0,CS22623,6980,ZH,2017,20170709,2,14,2,0,NA,NA,NA,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Bro1-6,CS76726,8231,ZH,2017,20170709,2,14,4,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Zu-0,CS78880,7417,ZH,2017,20170709,2,14,6,0,NA,NA,NA,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,LL-0,CS22650,6933,ZH,2017,20170709,2,14,8,0,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Se-0,CS22646,6961,ZH,2017,20170709,2,14,10,1,NA,NA,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Ct-1,CS22639,6910,ZH,2017,20170709,2,15,1,1,NA,NA,NA,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Lov-1,CS77049,6043,ZH,2017,20170709,2,15,3,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Ws-2,CS22659,6981,ZH,2017,20170709,2,15,5,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,HSm,CS76941,8236,ZH,2017,20170709,2,15,7,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Kondara,CS22651,6929,ZH,2017,20170709,2,15,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NFA-10,CS22599,6943,ZH,2017,20170709,2,16,2,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Or-1,CS77150,6074,ZH,2017,20170709,2,16,4,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,Kno-10,CS22566,6927,ZH,2017,20170709,2,16,6,0,NA,NA,NA,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,Sq-8,CS22601,6967,ZH,2017,20170709,2,16,8,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
280,RRS-7,CS22564,7514,ZH,2017,20170709,2,16,10,1,NA,NA,NA,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Ler-1,CS22618,6932,ZH,2017,20170709,2,17,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,Fab-2,CS22576,6917,ZH,2017,20170709,2,17,3,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Pla-0,CS1459,7300,ZH,2017,20170709,2,17,5,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Wu-0,CS6897,7415,ZH,2017,20170709,2,17,7,0,NA,NA,NA,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Van-0,CS22627,6977,ZH,2017,20170709,2,17,9,0,NA,NA,NA,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Ts-5,CS22648,6971,ZH,2017,20170709,2,18,2,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,Fr-2,CS1169,7133,ZH,2017,20170709,2,18,4,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,Fab-4,CS22577,6918,ZH,2017,20170709,2,18,6,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,Lund,CS77060,8335,ZH,2017,20170709,2,18,8,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Sorbo,CS22653,6963,ZH,2017,20170709,2,18,10,1,NA,NA,NA,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Tamm-27,CS22605,6969,ZH,2017,20170709,2,19,1,1,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Pna-10,CS22571,7526,ZH,2017,20170709,2,19,3,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Cvi-0,CS22614,6911,ZH,2017,20170709,2,19,5,0,NA,NA,NA,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Kelsterbach-4,CS6041,8420,ZH,2017,20170709,2,19,7,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Bu-0,CS1007,8271,ZH,2017,20170709,2,19,9,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Lis-2,CS77043,8222,ZH,2017,20170709,2,20,2,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Pu2-8,CS22449,6953,ZH,2017,20170709,2,20,4,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Kno-18,CS22567,6928,ZH,2017,20170709,2,20,6,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Nok-3,CS22643,6945,ZH,2017,20170709,2,20,8,0,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Pna-17,CS22570,7523,ZH,2017,20170709,2,20,10,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Uod-1,CS22612,6975,ZH,2017,20170709,2,21,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Pi-0,CS1455,7298,ZH,2017,20170709,2,21,3,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Li-2:1,CS6772,7223,ZH,2017,20170709,2,21,5,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Lp2-6,CS22595,7521,ZH,2017,20170709,2,21,7,0,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,Oy-0,CS22658,6946,ZH,2017,20170709,2,21,9,0,NA,NA,NA,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,Col-0,CS22625,6909,ZH,2017,20170709,2,22,2,0,NA,NA,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Kz-13,CS22445,6830,ZH,2017,20170709,2,22,4,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,Buckhorn_Pass,CS8067,7033,ZH,2017,20170709,2,22,6,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,DraII-1,CS76813,8284,ZH,2017,20170709,2,22,8,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,Shahdara,CS22652,6962,ZH,2017,20170709,2,22,10,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Col-0,CS22625,6909,ZH,2017,20170709,2,23,1,1,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,Hov4-1,CS76936,8306,ZH,2017,20170709,2,23,3,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Alc-0,CS1656,6988,ZH,2017,20170709,2,23,5,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Wei-0,CS22622,6979,ZH,2017,20170709,2,23,7,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Ull2-5,CS22586,6974,ZH,2017,20170709,2,23,9,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Tsu-1,CS22641,6972,ZH,2017,20170709,2,24,2,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Gy-0,CS22631,8214,ZH,2017,20170709,2,24,4,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Tamm-2,CS22604,6968,ZH,2017,20170709,2,24,6,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,Yo-0,CS22624,6983,ZH,2017,20170709,2,24,8,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Bg-2,CS22342,6709,ZH,2017,20170709,2,24,10,1,NA,NA,NA,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Pa-1,CS1439,8353,ZH,2017,20170709,2,25,1,1,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Hs-0,CS1237,8310,ZH,2017,20170709,2,25,3,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,Tu-0,CS1567,8395,ZH,2017,20170709,2,25,5,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Sr:5,CS77268,8386,ZH,2017,20170709,2,25,7,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,Seattle-0,CS6187,8245,ZH,2017,20170709,2,25,9,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Lm-2,CS1345,8329,ZH,2017,20170709,2,26,2,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Lisse,CS6033,8430,ZH,2017,20170709,2,26,4,0,NA,NA,NA,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Var2-1,CS22580,7516,ZH,2017,20170709,2,26,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,Pu2-23,CS22593,6951,ZH,2017,20170709,2,26,8,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,DraIII-1,CS76815,8285,ZH,2017,20170709,2,26,10,1,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,An-1,CS22626,6898,ZH,2017,20170709,2,27,1,1,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,Jm-0,CS1259,8313,ZH,2017,20170709,2,27,3,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Lc-0,CS1307,8323,ZH,2017,20170709,2,27,5,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Tottarp-2,CS77381,6243,ZH,2017,20170709,2,27,7,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Bay-0,CS22633,6899,ZH,2017,20170709,2,27,9,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,Sap-0,CS1507,8378,ZH,2017,20170709,2,28,2,0,NA,NA,NA,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Ba4-1,CS76677,8258,ZH,2017,20170709,2,28,4,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,Ren-11,CS22611,6960,ZH,2017,20170709,2,28,6,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Wil-2,CS6889,7413,ZH,2017,20170709,2,28,8,0,NA,NA,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,Ba5-1,CS76678,8259,ZH,2017,20170709,2,28,10,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Mt-0,CS22642,6939,ZH,2017,20170709,2,29,1,1,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Algutsrum,CS76657,8230,ZH,2017,20170709,2,29,3,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Kas-2,CS6751,8424,ZH,2017,20170709,2,29,5,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,C24,CS22620,6906,ZH,2017,20170709,2,29,7,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,Ler(gl1-1),CS64,1,ZH,2017,20170709,2,29,9,0,NA,NA,NA,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Spr1-6,CS22583,6965,ZH,2017,20170709,2,30,2,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Zdr-6,CS22589,6985,ZH,2017,20170709,2,30,4,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,Nw-0,CS1409,7258,ZH,2017,20170709,2,30,6,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Ull1-1,CS78816,8426,ZH,2017,20170709,2,30,8,0,NA,NA,NA,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Pu2-7,CS22592,6956,ZH,2017,20170709,2,30,10,1,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Nd-1,CS22619,6942,ZH,2017,20170709,2,31,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,Ta-0,CS1549,8389,ZH,2017,20170709,2,31,3,0,NA,NA,NA,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Mrk-0,CS22635,6937,ZH,2017,20170709,2,31,5,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Kz-1,CS22606,6930,ZH,2017,20170709,2,31,7,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,Ren-1,CS22610,6959,ZH,2017,20170709,2,31,9,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,Rd-0,CS1483,8366,ZH,2017,20170709,2,32,2,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,No-0,CS6805,7275,ZH,2017,20170709,2,32,4,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,Kyoto,CS76535,7207,ZH,2017,20170709,2,32,6,0,NA,NA,NA,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,Ak-1,CS939,6987,ZH,2017,20170709,2,32,8,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,Zdr-1,CS22588,6984,ZH,2017,20170709,2,32,10,1,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Ka-0,CS1267,8314,ZH,2017,20170709,2,33,1,1,NA,NA,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,Tsu-0,CS6874,7373,ZH,2017,20170709,2,33,3,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,San-2,CS77233,8247,ZH,2017,20170709,2,33,5,0,NA,NA,NA,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
